time,rad_flow,fpv_close,fpv_open,high,bypass,bpv_close,bpv_open,class
6762,46,0,87,-11,46,-3,41,41,0
6763,57,1,79,0,56,0,22,22,0
6764,37,0,76,2,30,-30,40,45,6
6765,37,0,83,-7,30,0,46,52,6
6766,43,1,76,-2,42,-3,33,35,2
6767,49,0,86,2,46,-24,38,40,2
6768,37,0,106,0,36,17,68,69,2
6769,50,0,81,-1,50,-1,30,32,2
6770,45,-5,81,0,46,6,35,34,0
6771,53,0,102,3,54,6,49,48,0
6772,37,0,81,0,8,-6,44,73,28
6773,55,0,79,0,18,-22,23,61,38
6774,56,-3,97,1,44,9,41,53,12
6775,37,0,79,-1,36,-1,42,43,0
6776,37,0,78,0,16,18,41,63,22
6777,58,-2,91,0,56,0,33,34,2
6778,40,-1,85,0,38,0,45,46,2
6779,37,0,76,0,24,9,39,53,14
6780,43,0,79,-2,42,0,36,37,2
6781,55,0,77,0,-4,2,21,82,60
6782,47,1,107,0,46,0,59,60,0
6783,55,0,79,1,24,-8,23,55,32
6784,55,0,77,0,42,20,22,36,14
6785,44,1,76,0,42,-11,32,34,2
6786,56,0,81,0,-10,-5,25,91,66
6787,66,0,109,0,64,-9,43,45,2
6788,37,0,78,0,18,-26,42,60,18
6789,55,0,96,0,46,4,41,50,8
6790,51,-1,91,0,50,-24,40,42,2
6791,37,0,78,0,18,-1,41,60,18
6792,37,0,83,0,-2,22,46,85,40
6793,43,-4,76,0,42,-13,33,35,2
6794,41,5,86,0,38,-17,45,48,2
6795,47,-2,95,-4,46,0,48,48,0
6796,56,0,86,0,54,-6,30,32,2
6797,44,1,78,-2,44,0,34,34,0
6798,46,-3,100,0,46,0,54,53,0
6799,49,3,83,0,46,-3,34,37,2
6800,50,5,86,-1,50,0,36,37,2
6801,55,0,95,0,54,14,40,41,2
6802,41,3,93,0,42,16,52,52,0
6803,55,0,76,0,-18,-6,21,94,74
6804,53,0,79,0,54,5,25,24,0
6805,36,0,75,0,36,0,39,39,0
6806,51,3,81,-7,52,17,30,30,0
6807,45,0,85,4,46,24,40,39,0
6808,37,0,95,0,28,1,58,67,8
6809,39,-1,77,7,38,0,38,38,0
6810,53,3,88,0,52,-6,35,36,2
6811,56,-1,95,0,52,-7,40,44,4
6812,55,0,96,-1,42,-2,41,55,14
6813,44,1,86,0,44,3,43,42,0
6814,43,0,83,0,42,-23,39,41,2
6815,64,1532,106,-2,34,-35,42,72,30
6816,38,0,93,0,30,11,55,62,8
6817,37,0,75,0,36,17,37,39,2
6818,50,0,81,-2,50,-3,30,32,2
6819,37,0,93,0,10,19,55,82,28
6820,41,2,83,0,42,29,42,42,0
6821,44,0,81,1,44,11,37,37,0
6822,55,-3,76,0,-18,-5,21,94,74
6823,38,0,77,0,38,4,40,39,0
6824,56,0,81,-1,-10,23,25,92,66
6825,57,-5,79,0,56,0,22,22,0
6826,56,0,96,0,52,-11,40,44,4
6827,80,-1,84,1,-20,0,4,105,100
6828,56,0,77,0,-14,-19,21,92,72
6829,38,0,106,0,38,8,68,67,0
6830,37,0,107,12,28,0,70,78,8
6831,37,0,103,0,18,-9,66,85,20
6832,37,0,78,0,8,-7,41,70,30
6833,45,-2,87,-2,44,0,43,43,0
6834,46,-2,87,6,46,0,41,41,0
6835,43,-5,106,0,42,-9,62,64,2
6836,49,5,77,0,46,-8,28,30,2
6837,37,0,93,0,10,-16,56,83,26
6838,41,4,82,0,42,10,41,41,0
6839,37,0,77,0,18,13,40,59,18
6840,46,0,88,-5,46,10,43,42,0
6841,37,0,96,0,38,25,59,57,0
6842,37,0,74,0,34,22,37,41,4
6843,37,0,104,5,28,0,67,76,8
6844,55,1,79,0,42,-4,24,37,14
6845,38,-4,81,0,38,0,43,42,0
6846,47,5,79,2,46,0,31,32,0
6847,45,0,88,0,44,-10,42,44,2
6848,51,1,81,7,50,0,30,32,2
6849,41,0,79,0,42,7,38,38,0
6850,37,-1,105,0,34,-15,68,71,4
6851,55,0,95,0,44,6,40,51,12
6852,41,0,79,-1,38,-16,38,40,2
6853,37,0,76,0,18,-22,40,58,18
6854,71,2,75,1,-42,-11,4,119,114
6855,42,0,80,5,42,0,38,39,0
6856,56,0,95,0,42,22,40,54,14
6857,52,0,85,-7,52,0,33,33,0
6858,41,0,89,0,38,-15,48,50,2
6859,53,-1,83,0,54,14,30,29,0
6860,46,0,77,0,44,-27,32,34,2
6861,41,0,85,0,38,0,44,46,2
6862,55,0,92,0,8,-2,37,84,48
6863,55,-1,96,0,52,0,41,44,4
6864,41,-5,76,0,42,8,35,34,0
6865,50,-4,88,0,50,0,37,39,2
6866,46,0,80,0,44,-30,34,36,2
6867,55,0,92,0,30,5,36,61,24
6868,66,0,109,0,64,-18,43,45,2
6869,37,0,76,0,24,-19,39,52,14
6870,42,1,83,8,42,0,42,42,0
6871,43,0,88,0,42,-9,45,47,2
6872,55,3,78,-6,42,-1,23,37,14
6873,51,2,81,0,52,4,29,29,0
6874,42,-2,79,0,42,0,36,37,2
6875,44,0,77,0,44,5,34,34,0
6876,47,0,80,-4,46,0,33,34,0
6877,38,0,81,0,36,-15,43,44,2
6878,37,0,105,0,36,12,68,69,2
6879,37,0,76,0,28,4,39,48,8
6880,37,0,77,1,34,6,40,43,2
6881,48,-3,89,0,46,0,41,42,2
6882,39,-2,106,0,38,0,66,67,0
6883,37,0,80,2,18,0,43,62,18
6884,56,0,96,8,34,0,40,62,22
6885,83,0,86,0,-6,-14,3,94,90
6886,43,-5,81,0,44,15,38,37,0
6887,41,-1,108,-1,38,-14,67,69,2
6888,41,0,79,0,42,4,38,38,0
6889,43,0,82,-1,42,0,39,41,2
6890,43,0,77,0,44,30,34,33,0
6891,56,5,97,5,52,-3,40,45,4
6892,37,0,81,3,38,19,44,43,0
6893,45,0,86,0,46,24,40,39,0
6894,46,0,88,2,44,-23,42,44,2
6895,56,0,79,0,10,6,23,68,46
6896,37,-2,107,-9,28,0,70,78,8
6897,45,1,77,0,46,31,32,31,0
6898,51,3,81,0,52,5,29,29,0
6899,56,0,95,0,50,0,39,46,6
6900,56,4,81,0,56,4,24,24,0
6901,37,0,77,0,24,-30,40,54,14
6902,46,0,77,0,44,-25,31,33,2
6903,41,0,80,0,38,-11,39,41,2
6904,37,0,79,-5,8,0,42,72,30
6905,53,0,77,0,54,7,23,23,0
6906,46,3,83,0,46,7,37,36,0
6907,53,2,85,0,52,-8,32,33,2
6908,56,0,96,1,38,-9,40,57,18
6909,47,2,77,0,46,0,30,30,0
6910,37,0,103,0,24,-20,66,80,14
6911,37,0,76,0,26,-21,40,50,10
6912,45,0,82,3,44,0,37,38,0
6913,49,0,87,-3,50,0,38,38,0
6914,45,-3,81,-1,44,0,36,37,2
6915,45,0,80,0,46,24,35,34,0
6916,37,0,100,0,30,-19,64,69,6
6917,41,2,79,0,38,0,39,41,2
6918,56,0,97,0,44,23,41,53,12
6919,43,-1,79,1,42,0,36,37,2
6920,53,0,84,0,54,7,30,30,0
6921,51,0,82,0,50,-5,31,33,2
6922,42,0,79,-3,42,0,36,37,2
6923,37,0,104,8,24,0,66,80,14
6924,51,0,84,0,50,-6,34,35,2
6925,55,0,77,0,-20,-17,21,97,76
6926,46,2,76,-1,46,0,30,30,0
6927,41,-2,79,0,42,0,38,37,0
6928,45,0,88,8,46,12,43,42,0
6929,51,-2,82,0,50,-12,31,33,2
6930,46,0,85,1,44,-29,39,41,2
6931,55,0,79,0,18,-13,23,61,38
6932,76,4,82,0,-42,-6,5,126,120
6933,42,0,85,0,42,1,44,44,0
6934,56,2,79,0,16,4,23,63,40
6935,56,0,79,5,-22,0,24,103,80
6936,81,0,84,-5,-14,0,3,99,96
6937,37,0,77,0,30,-22,41,46,6
6938,56,0,96,0,52,-17,40,44,4
6939,53,0,88,0,52,-24,35,37,2
6940,42,2,89,2,42,0,47,48,0
6941,46,0,93,0,46,6,48,47,0
6942,40,0,79,6,38,0,38,40,2
6943,52,0,102,8,52,0,50,51,0
6944,56,0,77,0,-18,6,21,95,74
6945,44,-1,81,0,44,4,38,37,0
6946,53,-3,81,0,52,-19,28,30,2
6947,37,0,81,0,18,-22,44,63,18
6948,45,0,85,0,46,11,40,39,0
6949,54,0,88,-3,54,0,34,33,0
6950,43,1,81,-3,42,0,38,40,2
6951,103,-5,104,-1,70,0,1,35,34
6952,37,0,79,-2,26,-9,42,53,10
6953,36,-3,83,0,36,0,47,47,0
6954,37,0,81,0,30,9,45,50,6
6955,51,0,85,0,52,3,34,33,0
6956,55,0,77,0,-10,12,21,87,66
6957,38,0,105,0,38,7,67,66,0
6958,53,1,81,0,54,0,27,26,0
6959,37,0,81,0,24,21,44,58,14
6960,55,0,96,1,42,-15,41,55,14
6961,39,0,77,4,38,0,38,38,0
6962,51,0,88,3,52,0,36,36,0
6963,45,-2,86,0,44,-18,40,42,2
6964,54,0,87,4,54,0,33,33,0
6965,50,-1,91,0,50,0,41,42,0
6966,79,0,83,0,-32,22,4,117,112
6967,43,0,89,4,42,0,46,48,2
6968,43,0,88,-6,42,0,45,47,2
6969,45,0,84,3,44,-7,39,41,2
6970,41,0,86,0,38,-23,45,47,2
6971,46,1,87,0,44,-26,41,43,2
6972,37,-5,107,0,38,4,69,68,0
6973,49,0,90,0,50,4,42,41,0
6974,37,0,77,0,26,-9,40,51,12
6975,81,5,85,2,-40,3,4,126,122
6976,37,0,79,-3,28,0,43,51,8
6977,49,0,88,0,46,-17,40,42,2
6978,55,0,96,0,52,12,41,44,4
6979,44,5,79,0,42,-17,35,37,2
6980,39,4,83,0,38,0,43,44,0
6981,45,0,86,8,44,-10,40,42,2
6982,40,0,86,0,38,-1,45,47,2
6983,56,0,80,0,56,15,24,23,0
6984,104,2,105,0,70,-29,1,35,34
6985,56,0,79,0,-2,-22,24,82,58
6986,37,0,101,3,30,14,64,70,6
6987,82,3,85,0,-12,0,3,98,94
6988,55,0,77,-2,24,-5,22,54,32
6989,39,5,76,0,38,0,38,37,0
6990,55,0,93,-4,18,0,38,75,38
6991,55,-1,97,-7,50,0,42,48,6
6992,56,0,76,0,-12,22,20,89,68
6993,52,0,84,5,52,5,32,32,0
6994,55,0,79,-2,26,-5,23,53,30
6995,37,0,108,3,36,0,71,72,0
6996,37,0,77,0,-24,-28,40,103,62
6997,41,0,86,0,42,18,45,44,0
6998,44,1,79,0,44,4,35,35,0
6999,46,0,90,-2,46,-4,43,43,0
7000,55,-3,83,-1,54,0,28,28,0
7001,46,0,107,0,46,9,61,60,0
7002,41,5,76,0,42,8,34,34,0
7003,56,0,81,0,-6,5,25,88,64
7004,45,0,87,1,44,-23,42,43,2
7005,43,3,86,-3,42,0,43,45,2
7006,56,5,79,0,54,-7,24,25,2
7007,49,-3,77,0,50,1,28,28,0
7008,37,0,91,5,6,0,53,86,32
7009,79,2,83,0,-42,0,4,126,122
7010,53,0,81,0,54,8,27,26,0
7011,55,0,82,0,-32,-2,26,115,90
7012,39,1,85,0,38,0,46,46,0
7013,46,1,82,0,46,7,36,35,0
7014,37,2,80,0,36,0,43,44,0
7015,78,1,81,0,-40,177,4,123,120
7016,41,0,81,0,38,0,41,43,2
7017,45,0,81,0,46,10,36,35,0
7018,46,1,86,8,46,2,41,40,0
7019,41,0,86,8,42,20,46,45,0
7020,55,0,77,0,36,16,22,41,20
7021,37,-3,76,0,36,0,39,39,0
7022,41,3,83,0,42,6,41,41,0
7023,55,0,93,2,38,6,37,54,16
7024,37,0,106,0,20,-12,69,85,16
7025,55,0,80,0,-10,0,25,90,66
7026,47,5,78,1,46,0,31,32,0
7027,77,-2,81,0,-40,47,4,123,118
7028,37,0,76,3,28,-7,39,48,8
7029,43,0,77,0,42,-13,34,36,2
7030,44,0,75,0,44,8,31,31,0
7031,37,0,81,6,30,0,44,50,6
7032,37,0,104,0,16,-9,67,88,22
7033,53,-2,86,0,54,5,33,32,0
7034,37,0,76,0,20,-16,39,55,16
7035,56,0,77,5,-2,0,21,79,58
7036,55,0,78,-2,8,-5,23,70,48
7037,50,0,85,-3,50,0,35,36,0
7038,37,0,78,0,20,-9,42,57,16
7039,37,0,90,4,26,0,53,64,12
7040,55,1,84,0,54,-3,29,30,2
7041,55,0,95,0,54,5,40,41,2
7042,44,-3,80,0,44,0,36,36,0
7043,45,0,76,0,44,-5,30,32,2
7044,43,0,64,-36,42,-6,21,23,2
7045,45,0,86,-6,44,0,41,42,2
7046,37,0,104,0,16,-12,67,89,22
7047,47,-2,76,0,46,0,28,29,0
7048,43,0,89,0,44,31,46,45,0
7049,37,0,76,7,28,12,40,48,8
7050,55,5,79,0,54,0,25,25,0
7051,41,-4,76,0,42,0,34,34,0
7052,45,0,107,0,44,0,62,63,2
7053,52,0,109,0,52,0,56,57,0
7054,55,0,77,0,10,15,22,67,46
7055,37,0,91,6,6,0,53,86,32
7056,44,0,95,0,44,13,52,51,0
7057,53,-5,77,0,54,0,24,23,0
7058,56,0,97,-3,50,0,41,48,6
7059,56,0,97,0,54,-10,41,42,2
7060,56,0,97,0,56,3,40,40,0
7061,45,0,87,1,44,-7,42,43,2
7062,41,0,83,0,42,13,42,42,0
7063,42,0,76,0,42,0,33,34,2
7064,55,-1,77,0,26,-30,22,52,30
7065,44,0,80,-3,44,2,36,36,0
7066,37,0,76,0,38,15,39,37,0
7067,37,0,103,0,30,12,66,72,6
7068,44,0,95,0,42,-25,52,54,2
7069,37,0,108,-5,34,-1,71,74,4
7070,49,5,85,0,46,0,36,39,2
7071,55,-1,77,0,-22,0,22,100,78
7072,56,0,81,0,2,2,25,78,54
7073,55,0,78,0,18,0,23,60,38
7074,37,0,100,0,30,-5,64,69,6
7075,56,0,97,0,52,16,41,45,4
7076,52,0,86,3,52,0,34,34,0
7077,46,4,81,0,46,3,35,35,0
7078,46,0,88,1,46,6,42,41,0
7079,37,0,108,0,36,0,72,72,0
7080,37,0,80,0,10,12,43,70,26
7081,50,22,77,0,28,0,26,48,22
7082,37,4,104,0,18,8,66,86,20
7083,38,-3,107,0,38,0,69,68,0
7084,44,-4,84,0,44,0,40,40,0
7085,41,-1,80,-3,42,-3,39,39,0
7086,37,-1,79,-1,38,11,41,40,0
7087,56,0,76,0,-14,3,20,92,72
7088,37,0,77,0,36,-4,39,41,2
7089,37,0,95,-2,16,-3,58,80,22
7090,51,0,83,-4,52,22,32,32,0
7091,37,0,82,-5,-4,0,45,87,42
7092,37,0,78,0,20,3,42,57,16
7093,57,-2,92,0,56,0,35,35,0
7094,56,0,81,0,-10,-13,25,92,66
7095,47,-4,75,0,46,0,28,28,0
7096,46,3,102,0,46,0,56,56,0
7097,56,0,98,0,50,-17,42,49,8
7098,49,0,89,6,46,-9,40,42,2
7099,37,0,77,-4,26,11,40,51,10
7100,48,0,94,0,50,31,46,45,0
7101,37,0,80,0,26,9,43,54,10
7102,44,0,79,0,42,-31,35,37,2
7103,50,-4,87,5,50,0,37,38,0
7104,37,0,76,0,34,-13,39,42,2
7105,56,1,87,0,56,0,31,30,0
7106,37,0,77,0,-22,0,41,101,60
7107,45,0,79,-5,46,25,33,32,0
7108,46,0,82,0,46,0,36,35,0
7109,48,-5,85,0,46,0,37,39,2
7110,56,0,108,3,54,-6,52,53,2
7111,51,0,77,0,50,-28,26,28,2
7112,55,0,78,0,16,-7,23,63,40
7113,38,2,83,0,36,-21,45,46,2
7114,45,-5,87,0,44,-6,42,43,2
7115,55,0,92,1,26,7,37,66,30
7116,55,-1,89,0,54,0,34,35,0
7117,37,0,76,0,26,-6,40,50,10
7118,56,0,77,0,-12,1,21,90,68
7119,45,1,82,-3,44,0,37,38,2
7120,46,-5,88,0,46,0,42,41,0
7121,37,0,79,0,20,22,42,58,16
7122,55,-5,82,0,56,30,26,25,0
7123,56,0,81,0,-18,4,25,99,74
7124,40,-1,77,0,38,0,37,39,2
7125,51,5,87,-2,50,-18,36,38,2
7126,37,0,82,0,16,3,45,66,22
7127,45,0,85,0,44,59,41,41,0
7128,49,3,77,0,50,1,28,28,0
7129,41,0,85,0,38,9,44,46,2
7130,47,0,90,6,46,0,43,43,0
7131,38,0,82,0,38,4,44,43,0
7132,82,0,85,0,-6,24,3,93,90
7133,46,5,81,0,44,-16,35,37,2
7134,37,0,97,-1,20,-3,60,77,16
7135,44,-1,76,-4,44,12,32,32,0
7136,37,0,76,0,30,31,39,45,6
7137,52,0,86,3,52,0,33,34,0
7138,43,0,85,2,42,-5,42,44,2
7139,48,-1,87,0,46,-4,39,41,2
7140,43,0,86,-1,42,0,43,44,2
7141,37,0,81,4,38,22,43,42,0
7142,39,-8,76,-4,-2,0,37,79,42
7143,79,-1,83,0,-30,0,4,114,110
7144,37,0,77,0,6,7,40,72,32
7145,53,1,81,0,54,6,28,27,0
7146,37,0,77,0,10,26,40,66,26
7147,37,0,80,-2,26,-13,43,54,12
7148,45,0,77,0,44,-12,32,34,2
7149,55,0,77,0,0,-12,22,77,56
7150,45,0,82,0,44,-28,37,38,2
7151,46,-1,81,0,46,0,34,34,0
7152,41,0,86,0,42,1,45,45,0
7153,56,2,98,0,52,12,42,46,4
7154,45,0,86,-7,44,-9,40,42,2
7155,37,4,77,1,-2,-28,40,80,40
7156,42,0,84,-6,42,0,42,43,0
7157,39,-5,79,-4,38,0,40,40,0
7158,46,3,80,-2,46,0,34,34,0
7159,102,0,103,2,70,-4,1,33,32
7160,55,0,92,0,8,-1,37,84,48
7161,53,3,77,0,28,0,23,48,24
7162,39,2,106,0,38,0,66,67,0
7163,56,-1,92,0,56,21,36,35,0
7164,37,0,79,0,12,9,42,66,24
7165,55,0,93,0,6,14,38,88,50
7166,44,3,77,0,44,12,33,33,0
7167,55,0,93,0,2,-19,38,91,52
7168,45,3,81,0,44,-4,35,37,2
7169,57,3,75,13,0,1,18,75,56
7170,45,1,86,0,44,-4,41,42,2
7171,52,2,81,1,52,0,29,30,0
7172,37,0,75,0,20,1,38,54,16
7173,41,0,108,0,42,8,67,67,0
7174,82,0,86,0,-12,0,3,99,96
7175,45,0,80,0,44,-4,35,36,2
7176,37,0,106,-7,36,0,69,70,0
7177,55,0,80,0,54,-4,25,26,2
7178,55,0,82,6,-14,-2,26,97,70
7179,37,0,76,6,24,12,39,53,14
7180,66,0,109,0,64,-16,43,45,2
7181,48,0,102,0,46,-6,53,55,2
7182,55,1,85,0,54,0,31,31,0
7183,37,1,81,0,36,-4,43,44,2
7184,53,-2,85,0,54,7,32,31,0
7185,43,0,77,6,42,0,34,35,2
7186,55,0,77,0,10,-30,22,67,46
7187,43,0,86,0,42,-21,43,45,2
7188,42,0,99,-1,42,0,58,58,0
7189,79,-1,83,-7,-40,0,4,125,120
7190,55,0,95,0,50,-18,40,46,6
7191,41,-1,83,6,38,-5,42,44,2
7192,37,0,99,0,28,-4,61,70,8
7193,37,0,76,-2,34,0,39,42,4
7194,53,4,85,0,54,2,32,31,0
7195,56,0,81,0,-6,-18,25,89,64
7196,37,0,80,-1,34,-1,43,46,2
7197,39,-3,76,-7,38,0,37,37,0
7198,48,-1,87,0,46,-2,39,41,2
7199,82,0,86,8,-6,7,4,94,90
7200,37,0,75,5,24,-2,38,52,14
7201,56,0,95,0,46,16,40,49,10
7202,55,0,96,0,46,2,41,50,8
7203,37,1,76,0,36,18,39,40,2
7204,41,0,83,0,42,4,42,42,0
7205,59,0,87,0,56,-14,28,30,2
7206,50,0,84,5,50,0,35,35,0
7207,55,0,76,-5,-20,0,21,97,76
7208,56,0,79,0,16,15,23,63,40
7209,37,0,77,0,2,-4,40,75,34
7210,37,0,97,3,12,0,59,84,24
7211,55,0,93,0,16,-9,38,78,40
7212,48,0,88,-5,50,25,39,39,0
7213,55,-5,86,0,54,-9,30,32,2
7214,43,-1,76,0,42,-8,33,35,2
7215,44,0,97,1,42,-29,53,55,2
7216,37,0,79,0,10,10,42,68,26
7217,51,0,102,0,50,-21,51,53,2
7218,55,-1,77,0,28,0,22,48,26
7219,48,1,86,8,46,0,39,40,2
7220,47,4,88,0,46,0,41,42,0
7221,49,0,81,0,50,6,32,32,0
7222,59,0,86,-4,60,27,28,27,0
7223,79,2,83,0,-40,11,4,125,120
7224,44,-1,81,0,44,9,38,37,0
7225,37,0,81,6,16,0,44,65,22
7226,44,3,83,-3,42,-19,39,41,2
7227,41,0,88,-6,38,-1,48,50,2
7228,59,0,108,0,56,-8,49,51,2
7229,49,0,87,0,50,2,38,38,0
7230,55,0,98,8,46,0,42,51,8
7231,37,0,81,-1,36,0,44,44,0
7232,37,0,92,0,8,13,54,84,30
7233,37,0,80,-5,-2,0,43,83,40
7234,55,-1,78,-3,0,-10,23,78,56
7235,49,0,81,0,46,-17,32,34,2
7236,43,0,95,-2,44,18,52,51,0
7237,44,0,87,-7,44,0,43,43,0
7238,37,-1,79,0,36,0,43,43,0
7239,49,1,87,0,50,22,38,38,0
7240,37,0,79,0,36,-8,41,43,2
7241,37,0,79,0,2,-2,43,77,34
7242,42,0,82,3,42,0,39,41,2
7243,37,0,80,-7,8,0,43,72,28
7244,41,3,76,0,38,-4,35,37,2
7245,56,0,97,0,56,9,40,40,0
7246,49,0,85,0,46,-16,36,39,2
7247,68,3,112,0,68,0,44,45,0
7248,53,-1,79,8,54,6,26,25,0
7249,42,0,76,-2,42,-4,35,35,0
7250,37,0,75,0,30,-9,38,44,6
7251,36,-2,77,0,36,0,41,41,0
7252,44,-5,86,0,44,9,43,42,0
7253,51,-1,83,0,52,27,32,32,0
7254,43,0,81,0,42,-7,37,39,2
7255,49,0,88,2,50,0,39,39,0
7256,51,1,102,0,52,6,51,50,0
7257,53,0,87,-2,52,-4,34,35,2
7258,48,0,86,-7,46,0,38,39,2
7259,37,0,78,0,16,12,41,63,22
7260,37,0,82,-2,28,0,45,54,8
7261,45,-1,79,0,46,21,33,32,0
7262,37,0,81,0,30,-5,45,50,6
7263,37,0,79,-7,10,0,42,69,26
7264,44,0,75,-5,42,-25,31,34,2
7265,52,-5,102,0,52,0,50,50,0
7266,37,0,81,0,38,5,43,42,0
7267,41,-1,79,0,38,-30,38,41,2
7268,49,0,84,-7,50,0,35,35,0
7269,56,0,79,-3,8,23,24,72,48
7270,37,0,76,0,34,0,38,42,4
7271,37,-329,105,0,36,0,68,69,0
7272,46,0,81,0,44,-24,35,37,2
7273,41,0,86,0,38,-16,46,48,2
7274,79,0,84,3,-42,-6,4,128,124
7275,42,3,88,0,42,0,45,46,2
7276,56,0,97,0,52,-11,41,45,4
7277,41,0,81,0,42,28,40,39,0
7278,49,0,86,0,50,15,38,37,0
7279,39,0,76,-1,38,-1,36,37,0
7280,55,5,80,0,54,0,25,26,0
7281,42,-5,86,-7,42,0,43,44,2
7282,53,0,87,1,52,-8,34,35,2
7283,56,1,91,0,54,-20,35,37,2
7284,53,0,87,1,52,-12,34,35,2
7285,41,-2,81,0,42,4,40,39,0
7286,55,0,108,0,54,-6,53,54,2
7287,39,2,82,0,38,0,43,43,0
7288,42,-4,89,0,42,0,47,48,0
7289,43,0,75,0,42,-25,32,34,2
7290,55,-1,98,3,46,-25,42,51,8
7291,44,-6,76,-1,44,-2,32,32,0
7292,107,-1,108,0,72,1,1,36,34
7293,55,-1,77,-3,-4,25,21,82,60
7294,43,-4,83,0,42,-10,40,42,2
7295,46,2,83,0,44,-18,37,39,2
7296,38,0,77,6,38,1,39,38,0
7297,81,-5,84,0,-14,5,4,100,96
7298,43,-1,79,1,42,-9,35,37,2
7299,56,3,97,0,52,0,41,45,4
7300,45,0,77,0,44,-4,32,34,2
7301,56,-2,95,0,52,-11,40,44,4
7302,52,0,86,-1,54,31,33,32,0
7303,81,-1,85,0,-12,0,4,98,94
7304,37,0,79,0,8,6,42,71,30
7305,37,0,75,0,30,-18,38,44,6
7306,38,3,76,0,38,13,38,37,0
7307,40,-5,76,0,38,0,36,37,2
7308,51,0,82,0,52,12,31,30,0
7309,55,0,77,-5,28,-15,21,48,28
7310,44,0,84,0,44,4,41,41,0
7311,49,2,83,0,46,-1,34,37,2
7312,48,0,77,0,46,-2,29,31,2
7313,37,0,77,-3,-12,-13,40,90,50
7314,41,5,97,0,38,0,56,58,2
7315,45,-3,82,8,44,0,37,38,2
7316,37,0,106,0,28,0,69,77,8
7317,43,0,79,0,42,-10,36,38,2
7318,39,2,79,0,38,0,40,41,0
7319,37,2,83,0,36,0,46,46,0
7320,46,0,107,0,44,-28,61,63,2
7321,49,-3,87,0,50,0,38,38,0
7322,45,0,78,0,46,20,33,32,0
7323,38,0,77,0,36,-21,40,41,2
7324,46,2,86,-1,46,10,41,40,0
7325,47,-1,90,0,46,0,42,43,0
7326,41,2,77,0,42,20,36,36,0
7327,55,0,97,0,50,-18,41,48,6
7328,37,0,77,0,18,27,40,59,18
7329,55,0,79,0,20,-11,23,58,34
7330,42,-3,76,0,42,0,34,35,2
7331,55,-3,77,0,26,-1,22,52,30
7332,53,0,79,0,54,8,26,24,0
7333,103,2,104,0,70,0,1,34,34
7334,37,0,81,-2,38,-5,43,42,0
7335,45,0,83,-2,44,-3,37,39,2
7336,41,0,79,0,38,-4,39,41,2
7337,43,-1,79,0,44,20,35,35,0
7338,37,0,77,0,0,-6,40,77,36
7339,37,-3,81,0,38,24,44,42,0
7340,53,-1,86,2,54,0,32,32,0
7341,37,0,77,0,26,16,40,51,12
7342,56,3,87,-1,54,-21,31,33,2
7343,37,0,77,0,12,0,41,65,24
7344,37,0,80,8,6,-28,43,75,32
7345,37,0,107,1,26,0,69,81,12
7346,44,0,89,0,42,-23,45,48,2
7347,37,0,78,0,10,9,41,68,26
7348,106,-2,108,0,72,7,1,35,34
7349,37,1,75,0,20,19,38,54,16
7350,37,0,80,-5,38,18,43,41,0
7351,79,0,83,0,-32,68,4,117,112
7352,49,0,78,0,50,27,29,29,0
7353,56,0,96,0,56,24,40,39,0
7354,42,0,82,8,42,0,39,41,2
7355,55,0,82,4,-14,14,26,97,70
7356,44,0,86,1,44,9,43,42,0
7357,56,0,97,4,44,-2,41,53,12
7358,43,0,90,0,44,18,47,46,0
7359,37,0,77,1,26,11,40,51,12
7360,37,3,86,0,36,0,49,50,0
7361,37,-1,82,0,38,17,45,43,0
7362,56,0,77,0,-18,13,21,95,74
7363,49,0,86,0,46,-2,38,40,2
7364,38,0,104,-6,38,0,66,66,0
7365,37,0,77,0,-18,-15,40,95,54
7366,51,0,91,0,50,-7,40,42,2
7367,50,4,102,0,50,0,52,53,0
7368,37,0,76,0,38,25,38,37,0
7369,47,1,83,0,46,0,35,36,0
7370,55,0,77,0,28,5,21,48,28
7371,37,0,76,0,28,8,39,48,8
7372,56,0,95,-3,56,7,40,39,0
7373,37,0,105,-2,28,0,68,77,8
7374,55,0,77,0,12,16,21,64,42
7375,42,0,80,0,42,0,38,39,2
7376,47,2,88,8,46,0,41,41,0
7377,56,0,86,3,56,3,31,30,0
7378,49,0,84,0,50,23,36,35,0
7379,56,3,78,3,24,0,22,55,32
7380,44,0,86,-3,44,3,42,42,0
7381,56,0,97,0,46,3,41,50,10
7382,37,0,77,-1,20,-23,40,56,16
7383,41,0,87,0,38,-4,46,48,2
7384,44,5,85,0,44,2,41,41,0
7385,43,-3,108,0,42,0,65,66,2
7386,57,1,90,0,56,0,33,33,0
7387,56,0,97,0,46,7,41,50,10
7388,37,0,78,0,0,-10,42,78,36
7389,37,0,78,0,10,-4,42,68,26
7390,62,0,109,8,60,0,48,50,2
7391,38,3,77,0,36,-23,39,41,2
7392,37,0,76,0,36,-4,38,39,2
7393,58,4,87,0,56,0,29,30,2
7394,53,-5,84,0,54,0,31,30,0
7395,55,0,84,0,54,-4,28,30,2
7396,38,3,79,0,38,0,41,41,0
7397,55,0,79,-1,24,22,24,56,32
7398,56,0,96,0,38,-4,40,57,18
7399,51,0,102,0,50,0,51,53,2
7400,52,0,83,-1,52,0,32,32,0
7401,45,0,81,8,44,0,36,37,2
