appearance.eye-color,appearance.gender,appearance.hair-color,appearance.height,appearance.race,appearance.weight,biography.aliases,biography.alignment,biography.alter-egos,biography.first-appearance,biography.full-name,biography.place-of-birth,biography.publisher,connections.group-affiliation,connections.relatives,id,image.url,name,powerstats.combat,powerstats.durability,powerstats.intelligence,powerstats.power,powerstats.speed,powerstats.strength,response,work.base,work.occupation
Red,Male,No Hair,"[""8'0"", '244 cm']",Metahuman,"['790 lb', '356 kg']",['-'],bad,No alter egos found.,"Batman #357 (March, 1983)",Waylon Jones,-,DC Comics,Secret Society of Super-Villains,-,386,https://www.superherodb.com/pictures2/portraits/10/100/723.jpg,Killer Croc,60,90,19,53,35,53,success,Gotham City,-
Blue,Female,Blond,"['-', '0 cm']",Human,"['- lb', '0 kg']",['-'],bad,No alter egos found.,Fury of Firestorm: The Nuclear Men #19,Caitlin Snow,-,DC Comics,-,-,387,https://www.superherodb.com/pictures2/portraits/10/100/10508.jpg,Killer Frost,30,35,88,59,13,10,success,Pittsburgh,Scientist
Red,Male,No Hair,"[""7'8"", '234 cm']",Bolovaxian,"['720 lb', '324 kg']","['Kilo Wog', 'Green Lantern 674.1', 'Dark Lantern', 'The Green Lantern drill sergeant', '""Poozer""', 'Lantern']",good,No alter egos found.,"Green Lantern Corps #201 (June, 1986)",,Bolovax Vik,DC Comics,"Green Lantern Corps; formerly New Guardians, Justice League International",-,388,https://www.superherodb.com/pictures2/portraits/10/100/1428.jpg,Kilowog,80,42,81,100,53,90,success,"Oa, formerly Earth, Bolovax Vik",-
Yellow,Male,Black,"[""100'0"", '30.5 meters']",Animal,"['20000000 lb', '9,000 tons']","['the 8th Wonder of the World', 'King of Skull Island']",good,No alter egos found.,King Kong (1933),King Kong,Skull Island,,-,-,389,https://www.superherodb.com/pictures2/portraits/10/100/10591.jpg,King Kong,75,75,56,47,71,100,success,Skull Island,-
Black,Male,No Hair,"['-', '0 cm']",Animal,"['- lb', '0 kg']",['-'],bad,No alter egos found.,Superboy Vol 4 #0,Nanaue,-,DC Comics,-,-,390,https://www.superherodb.com/pictures2/portraits/10/100/10512.jpg,King Shark,40,90,50,86,50,88,success,"Honolulu, Hawaii",Professional Criminal
Blue,Male,No Hair,"[""6'7"", '201 cm']",Human,"['450 lb', '203 kg']","['The Brain Washer', 'Harold Howard', 'Wilbur']",bad,No alter egos found.,"Amazing Spider-Man #50 (July, 1967)",Wilson Grant Fisk,New York City area,Marvel Comics,"Leader of The Hand, leader of a coalition of East Coast non-Maggia criminal organizations; former director of Las Vegas HYDRA faction.","Anatoly Fyskov (ancestor); Vanessa Fisk (wife, deceased); Rose (Richard Fisk) (son, deceased);",391,https://www.superherodb.com/pictures2/portraits/10/100/623.jpg,Kingpin,70,40,75,13,25,18,success,"A penthouse in New York City; formerly Fisk Tower in New York City, a mansion in Westchester County, Las Vegas.","Criminal organizer and mastermind, president and owner of legitimate businesses"
Red,Male,No Hair,"[""6'2"", '188 cm']",Human,"['216 lb', '97 kg']",['-'],bad,No alter egos found.,"Fantastic Four #53 (August, 1966)",Ulysses Klaw,"Vlaardingen, Netherlands",Marvel Comics,"Former member of the Masters of Evil, Fearsome Foursome, and Frightful Four; Former ally of Solarr, Molecule Man, and Doctor Doom",-,392,https://www.superherodb.com/pictures2/portraits/10/100/1539.jpg,Klaw,60,100,63,62,33,38,success,-,"Criminal, former Scientist"
Black,Male,No Hair,"['-', '0 cm']",null,"['- lb', '0 kg']",['Pitcher Man'],good,No alter egos found.,As Pitcher-Man in 1954,,-,null,-,-,393,https://www.superherodb.com/pictures2/portraits/10/100/1343.jpg,Kool-Aid Man,14,10,25,9,8,18,success,-,-
Brown,Male,Black,"[""6'3"", '191 cm']",Human,"['220 lb', '99 kg']",['-'],bad,No alter egos found.,Spectacular Spider-Man #243 (1997),Alyosha Kravinoff,-,Marvel Comics,Formerly the Sinister Six,"Sergei Kravinoff (Kraven the Hunter, father, deceased), unidentified mother, Vladimir Kravinoff (Grim Hunter, half-brother, deceased), Nedrocci Tannengarden (half-brother, deceased), Dmitri Smerdyakov",394,https://www.superherodb.com/pictures2/portraits/10/100/1034.jpg,Kraven II,85,28,50,43,23,34,success,-,-
Brown,Male,Black,"[""6'0"", '183 cm']",Human,"['235 lb', '106 kg']","['Kraven the Hunter', ""World's Greatest Hunter"", 'the Grim Hunter']",bad,No alter egos found.,The Amazing Spider-Man #15 (1964),Sergei Kravinoff,"Volgograd (formerly Stalingrad), Russia",Marvel Comics,(formerly) The Sinister Six,"Nikolai & Anna Makarova Kravinoff (parents, deceased), Dmitri Smerdyakov (Chameleon, half-brother), Vladimir Kravinoff (Grim Hunter, son, deceased), Aloysha ""Al"" Kravinoff (Kraven II, son), Ned Tannengarden (son, deceased)",395,https://www.superherodb.com/pictures2/portraits/10/100/1033.jpg,Kraven the Hunter,85,42,63,25,35,32,success,-,"Professional game hunter, mercenary"
Blue,Male,White,"[""0'25"", '64 cm']",Kryptonian,"['40 lb', '18 kg']",['-'],good,No alter egos found.,"Adventure Comics #210 (March, 1955)",Krypto the Superdog,-,DC Comics,Superman,-,396,https://www.superherodb.com/pictures2/portraits/10/100/725.jpg,Krypto,40,90,9,82,100,80,success,"Smallville, Kansas",-
Green,Male,Black,"[""5'11"", '180 cm']",Human,"['175 lb', '79 kg']","['Ion', 'Kyle Vasquez', 'Parallax', 'Torch Bearer', 'Honor Guard', 'The Last Green Lantern']",good,No alter egos found.,Green Lantern Vol 3 #48,Kyle Rayner,"North Hollywood, Los Angeles, California",DC Comics,"Green Lantern Corps, New Guardians, formerly Challengers From Beyond, Sinestro Corps, Justice League of America, Blue Lantern Corps, Titans","Aaron Rayner (father), Maura Rayner (mother, deceased), Zachary Rayner (uncle, deceased), Roderick ""Snowy"" Rayner (grandfather, deceased), unnamed maternal great-grandfather (deceased), Kathleen (aunt), Cary Wren (descendant)",397,https://www.superherodb.com/pictures2/portraits/10/100/1409.jpg,Kyle Rayner,60,60,69,100,50,90,success,"Oa,formerly New York City, Los Angeles","Green Lantern, Adventurer, Artist"
-,Male,-,"['-', '0 cm']",Human,"['- lb', '0 kg']",['-'],bad,No alter egos found.,Star Wars: Episode VII - The Force Awakens (2015),Ben Solo,-,George Lucas,-,"Han Solo (Father), Princess Leia (Mother), Luke Skywalker (Uncle)",398,https://www.superherodb.com/pictures2/portraits/10/100/10559.jpg,Kylo Ren,70,30,56,100,33,44,success,-,-
-,Female,Black,"['-', '0 cm']",null,"['- lb', '0 kg']",['-'],bad,No alter egos found.,-,,-,Marvel Comics,-,-,399,https://www.superherodb.com/pictures2/portraits/10/100/1170.jpg,Lady Bullseye,null,null,null,null,null,63,success,-,-
Brown,Female,Black,"[""5'9"", '175 cm']",Cyborg,"['128 lb', '58 kg']",['Ana Cortes'],bad,No alter egos found.,Alpha Flight Vol. 1 #33 (1985),Yuriko Oyama,"Osaka, Japan",Marvel Comics,"Ally of Reverend William Stryker, former employee of Sabretooth, formerly Reavers","Kenji Oyama (Lord Dark Wind, father, deceased), two unnamed brothers (deceased)",400,https://www.superherodb.com/pictures2/portraits/10/100/810.jpg,Lady Deathstrike,90,85,63,48,42,28,success,-,-
Green,Male,No Hair,"[""5'10"", '178 cm']",null,"['140 lb', '63 kg']",['-'],bad,No alter egos found.,-,Samuel Sterns,"Boise, Idaho",Marvel Comics,Leader of Freehold,-,401,https://www.superherodb.com/pictures2/portraits/10/100/885.jpg,Leader,42,14,100,59,12,10,success,-,-
-,Male,-,"['-', '0 cm']",null,"['- lb', '0 kg']",['-'],good,No alter egos found.,Uncanny X-Men #179,,-,Marvel Comics,"198; formerly Generation X, Daydreamers, Morlocks, X-Factor (trainee)","Annalee (foster mother, deceased)",402,https://www.superherodb.com/pictures2/portraits/10/100/834.jpg,Leech,14,14,25,62,12,5,success,-,"Survivor, former student"
Green / Blue,Male,Black,"[""5'9"", '175 cm']",Mutant,"['130 lb', '59 kg']","['Jack Wayne', 'Cyndi', 'Jemail Karami', 'Daniel Lucas Haller', 'Daniel Haller', 'Rodney', 'Ian', 'Lucas', 'Fanya', 'Boris', 'Zachary', 'Sylvester', 'God-Mutant']",good,No alter egos found.,"New Mutants #25 (March, 1985)",David Haller,Israel,Marvel Comics,"Formerly X-Men, Muir Island X-Men","Charles Graymalkin (paternal collateral ancestor), Marcia Graymalkin (paternal collateral ancestor), Jonas Graymalkin (paternal collateral ancestor), Brian Xavier (paternal grandfather), Sharon Xavier (paternal grandmother), Kurt Marko (paternal step-grandfather), Cain Marko (paternal step-uncle), Cassandra Nova Xavier (paternal aunt), Charles Xavier (father), Gabrielle Haller (mother), Daniel Shomron (stepfather), Xavier Family (paternal relatives), Ruth Aldine (lover/current body)",403,https://www.superherodb.com/pictures2/portraits/10/100/10651.jpg,Legion,75,30,50,100,42,100,success,"formerly Ruth Aldine's mind, Utopia, San Francisco Bay, California; Westcliffe, Colorado; ""No-Time""; Moira MacTaggart's Mutant Research Center, Muir Island, off the coast of Scotland; Haifa; Paris, France","Adventurer, Student"
Blue,Male,No Hair,"['-', '0 cm']",Mutant,"['- lb', '0 kg']","['Leo', 'Ghost of the Jungle', 'Splinter Jr.']",good,No alter egos found.,Teenage Mutant Ninja Turtles #1,Leonardo,-,IDW Publishing,-,"Donatello (brother), Michelangelo (brother), Raphael (brother)",404,https://www.superherodb.com/pictures2/portraits/10/100/10327.jpg,Leonardo,80,65,75,59,50,16,success,"New York, New York",Ninja
Green,Male,No Hair,"[""6'2'"", '188 cm']",Human,"['210 lb', '95 kg']",['-'],bad,No alter egos found.,Action Comics #23,Lex Luthor,-,DC Comics,"Injustice Gang, Injustice League, Society of Supervillains","Casey and Elaine Griggs (foster parents, deceased),
Lena Luthor (sister pre-Crisis; daughter post-Crisis),
Elizabeth Perske (ex-wife),
Perry J. White Jr. (son, deceased),
Contessa Erica Alexandra del Portenza (wife, assumed deceased)",405,https://www.superherodb.com/pictures2/portraits/10/100/727.jpg,Lex Luthor,70,65,100,68,25,53,success,-,Owner of LexCorp
Blue,Female,Red,"[""5'5"", '165 cm']",null,"['120 lb', '54 kg']",['-'],good,No alter egos found.,Teen Titans/Legion Special #1,Ayla Ranzz,-,DC Comics,"Legion of Super-Heroes, formerly the Wanderers","Unnamd parents, Garth Ranzz (Lightning Lad, twin brother); Mekt Ranzz (older brother)",406,https://www.superherodb.com/pictures2/portraits/10/100/1178.jpg,Light Lass,42,28,38,67,35,10,success,United Planets,-
Blue,Male,Red,"[""5'1"", '155 cm']",null,"['145 lb', '65 kg']","['Lightning Boy', 'Live Wire']",good,No alter egos found.,Teen Titans/Legion Special #1,Garth Ranzz,-,DC Comics,Legion of Super-Heroes,-,407,https://www.superherodb.com/pictures2/portraits/10/100/1177.jpg,Lightning Lad,42,28,38,60,23,10,success,"Earth, 31st century",Legionnaire
Blue,Male,Red,"[""6'3"", '191 cm']",null,"['210 lb', '95 kg']",['-'],bad,No alter egos found.,Supergirl and the Legion of Super-Heroes #25 (Feb. 2007),Mekt Ranzz,-,DC Comics,"The Wanderers, former ally of the Legion of Super-Heroes.",-,408,https://www.superherodb.com/pictures2/portraits/10/100/1179.jpg,Lightning Lord,42,42,44,66,23,10,success,-,-
Yellow,-,-,"[""6'6"", '198 cm']",null,"['800 lb', '360 kg']",['-'],bad,No alter egos found.,Amazing Spider-Man #8 (1964),,-,Marvel Comics,-,-,409,https://www.superherodb.com/pictures2/portraits/10/100/1037.jpg,Living Brain,28,56,75,31,35,53,success,-,Robot
Blue,-,No Hair,"['-', '0 cm']",Cosmic Entity,"['- lb', '0 kg']","['Living Trinity', 'Magistrate', 'High Judge of The Multiverse', 'Sir']",neutral,No alter egos found.,Strange Tales #157,,-,Marvel Comics,-,One-Above-All (creator),410,https://www.superherodb.com/pictures2/portraits/10/100/10523.jpg,Living Tribunal,30,100,100,100,100,100,success,-,-
-,Female,-,"['-', '0 cm']",null,"['- lb', '0 kg']",['-'],good,No alter egos found.,-,Elizabeth Anne Sherman,-,Dark Horse Comics,B.P.R.D.,-,411,https://www.superherodb.com/pictures2/portraits/10/100/868.jpg,Liz Sherman,null,null,null,null,null,null,success,-,-
Red,Male,No Hair,"[""6'8"", '203 cm']",Human,"['510 lb', '230 kg']",['-'],bad,No alter egos found.,Amazing Spider-Man #6,Curtis Connors,"Coral Gables, Florida",Marvel Comics,-,"Martha (wife, deceased), Billy (son), unnamed sister",412,https://www.superherodb.com/pictures2/portraits/10/100/11.jpg,Lizard,56,70,50,63,27,51,success,Florida,Research biologist
Red,Male,Black,"[""7'6"", '229 cm']",Czarnian,"['640 lb', '288 kg']","['The Main Man', ""The 'Bo"", 'Master Frag', 'Mister Machete', 'Popebo; He-Who-Devours-Your-Entrails-And-Thoroughly-Enjoys-It']",neutral,No alter egos found.,Omega Men # 3,Lobo,-,DC Comics,"Formerly LEGION, Young Justice; First Celestial Church of the Triple Fish-God",Slobo (clone),413,https://www.superherodb.com/pictures2/portraits/10/100/1127.jpg,Lobo,85,100,94,100,54,100,success,Mobile throughout several galaxies,"Assassin, Bounty Hunter, Priest"
Green,Male,Black,"[""6'4"", '193 cm']",Asgardian,"['525 lb', '236 kg']","['God of Mischief', 'Gem-Keeper', 'Walter Lawson', 'Lester', 'Loren Olsen', 'Tyfon', 'Father Williams', 'Willie', 'Tso Zhung; has also impersonated hundreds of others.']",bad,No alter egos found.,Journey into Mystery Vol. 1 #85,Loki Laufeyson,"Jotunheim, Asgard",Marvel Comics,"Asgardians, Karnilla, Enchantress, Skurge the Executioner, Cobra, Mister Hyde, Absorbing Man, Igron, Tyr, Lorelei, Hela, Ulik, Frost Giants, Storm Giants (former), Dormammu, ""Acts of Vengeance"" prime movers (Dr. Doom, Magneto, Red Skull, Mandari","Laufey (father, deceased), Farbauti (mother, deceased), Sigyn (wife, deceased), Odin (foster father, deceased), Frigga (foster mother, deceased), Thor, Vidar (foster brothers, deceased), Hela,Fenris (Wolf), Jordmungand (Midgard Serpent) (children, deceased), Arkin (cousin, deceased)",414,https://www.superherodb.com/pictures2/portraits/10/100/928.jpg,Loki,60,85,88,100,46,63,success,Asgard,God of evil; former god of mischief and madness
Blue,Male,Blond,"[""6'2"", '188 cm']",Human,"['80 lb', '36 kg']","['The Lost Messiah', 'The Lucky One']",good,No alter egos found.,"Longshot #1 (September, 1985)",,-,Marvel Comics,X-Factor Investigations; rebel forces on his homeworld; formerly Exiles; X-Men,"Arize (creator), Alison Blaire (Dazzler) (wife), Gaveedra Seven (Shatterstar) (alleged son)",415,https://www.superherodb.com/pictures2/portraits/10/100/1531.jpg,Longshot,70,10,50,71,27,10,success,"X-Factor Investigations Headquarters, New York City, New York; formerly Detroit, Michigan; mobile; Xavier's School for Gifted Youngsters, Salem Center, Westchester County, New York; Mojoverse; Cooterman's Creek, Australian Outback, Australia; Alcatraz I","freedom fighter, stuntman rebel, adventurer"
Brown,Male,Black,"[""6'6"", '198 cm']",Human,"['425 lb', '191 kg']","['Carl Lucas', 'Power Man', 'Mark Lucas', 'Hero for Hire', 'Ace of Spades']",good,Power Man,Hero for Hire #1 (1972),Luke Cage,"Harlem, New York City",Power Man,"Underground Avengers (formerly Daredevil's Unnamed Super-Hero Team), Secret Defenders, Heroes for Hire, Nightwing Restorations, Fantastic Four, Defenders, Bloods","Jessica Jones (wife), James Leonard Lucas (father), Esther (mother, deceased), James Jr. (Coldfire, brother), unnamed daughter",416,https://www.superherodb.com/pictures2/portraits/10/100/269.jpg,Luke Cage,70,95,50,44,29,63,success,-,"Adventurer, bar owner, bodyguard, mercenary; formerly theater owner, private investigator, various odd jobs"
-,Male,-,"['-', '0 cm']",null,"['- lb', '0 kg']",['-'],bad,No alter egos found.,-,Luke Campbell,-,NBC - Heroes,-,"Unnamed father (estranged), Mary Campbell",417,https://www.superherodb.com/pictures2/portraits/10/100/1311.jpg,Luke Campbell,null,null,null,null,null,null,success,"Newark, NJ",-
Blue,Male,Blond,"[""5'6"", '168 cm']",Human,"['170 lb', '77 kg']","['General Skywalker', 'Master Luke', 'Jedi']",good,No alter egos found.,Star Wars: Episode IV - A New Hope (1977),Luke Skywalker,Tatooine,George Lucas,"Alliance to Restore the Republic, Jedi Order, Alliance of Free Planets, Bright Tree Village, New Republic, New Jedi Order","Darth Vader (father), Princes Leia (Sister), Yoda (Master), Obi-Wan Kenobi (Master)",418,https://www.superherodb.com/pictures2/portraits/10/100/10447.jpg,Luke Skywalker,100,25,69,100,42,38,success,-,-
-,Female,-,"['-', '0 cm']",Human,"['- lb', '0 kg']",['-'],good,No alter egos found.,-,Luna Maximoff,"Attilan, Blue Area of the Moon",Marvel Comics,-,"Quicksilver (Pietro Maximoff, father), Magneto (grandfather), Crystal (mother), Scarlet Witch, (aunt), Polaris (aunt)",419,https://www.superherodb.com/pictures2/portraits/10/100/933.jpg,Luna,14,14,38,53,83,6,success,-,-
Green,Female,Green,"['-', '0 cm']",null,"['- lb', '0 kg']","['Alicia Masters', 'Lyja The Lazerfist', 'Laura Green']",good,No alter egos found.,"Fantastic Four #265 (as Alicia), Fantastic Four #357 (as Lyja)",Lyja,-,Marvel Comics,"Former lover of Paibok, Former ally of the Fantastic Four, Former wife of the Human Torch","Johnny Storm - Human Torch (ex-husband), Susan Storm - Invisible Woman (ex-sister-in-law)",420,https://www.superherodb.com/pictures2/portraits/10/100/1017.jpg,Lyja,null,null,null,null,null,null,success,-,Former Skrull Liason Officer
Brown,Male,Brown,"[""5'11"", '180 cm']",null,"['175 lb', '79 kg']","['Beetle', 'MACH-I', 'MACH-II', 'MACH-III', 'Matthew']",bad,No alter egos found.,(Beetle) Strange Tales #123 (1964); (MACH-I) Incredible Hulk #449 (1997); (MACH-II) Thunderbolts #37 (2000); (MACH-III) Thunderbolts #57 (2001); (MACH-IV) New Thunderbolts #1 (2005),Abner Jenkins,"Baltimore, Maryland",Marvel Comics,"formerly Thunderbolts, Masters of Evil, Sinister Syndicate, Justin Hammer's Hit Squad, Maggia, Sinister Seven, Commission on Superhuman Activities, Defenders impersonators, Burton Canyon Police Department",-,421,https://www.superherodb.com/pictures2/portraits/10/100/370.jpg,Mach-IV,56,84,75,60,60,36,success,-,"Adventurer; former master mechanic, professional criminal, mercenary"
Red,-,Black,"[""6'"", '183 cm']",null,"['850 lb', '383 kg']","['Sir McHinery', 'Mister Machine.Machine Man']",good,No alter egos found.,First appearance unknown,"X-51, Aaron Stack","Central City, California",Marvel Comics,Avengers,"Dr. Able Stack, 'father'",422,https://www.superherodb.com/pictures2/portraits/10/100/90.jpg,Machine Man,64,84,63,51,35,32,success,"Garvin's Garage, Queens, New York",Insurance Investigator
Grey,Male,White,"[""6'2"", '188 cm']",Mutant,"['190 lb', '86 kg']","['The Creator', 'Erik Magnus Lehnsherr', 'Michael Xavier', 'White Pilgrim', 'Erik the RedThe Master of Magnetism']",bad,No alter egos found.,X-MEN Vol. 1 #1,Erik Magnus Lensherr,"Unrevealed, probably somewhere in Northern Europe",Marvel Comics,"Currently None, formerly Brotherhood of Evil Mutants I and II, X-Men, teacher of the New Mutants, Lords Cardinal of the Hellfire Club, leader of the Acolytes","Magda (wife, deceased), Anya (daughter, deceased), Pietro Maximoff (Quicksilver, son), Wanda Maximoff (Scarlet Witch, daughter), Lorna Dane (Polaris, daughter), Joseph (clone, deceased), Luna (granddaughter)",423,https://www.superherodb.com/pictures2/portraits/10/100/12.jpg,Magneto,80,84,88,91,27,80,success,"Currently unrevealed, formerly Asteroid M; various hidden bases on Earth including one in Antarctica; an island in the Bermuda Triangle; Professor Xavier's School for Gifted Youngsters, Salem Center, Westchester County, New York","Currently Revolutionary and Conqueror, formerly Volunteer Orderly, Secret Agent"
